Ciqual AGB,Nom Français,Groupe d'aliment,Sous-groupe d'aliment,Ingredients,Code et Nom,Groupe,Sous-groupe,Score unique EF3.1 (mPt/kg),Changement climatique (kg CO2 eq/kg),Appauvrissement de la couche d'ozone (kg CFC11 eq/kg),Rayonnements ionisants (kBq U-235 eq/kg),Formation photochimique d’ozone (kg NMVOC eq/kg),Particules (disease inc./kg),Effets toxicologiques sur la santé humaine : substances non-cancérogènes* (CTUh/kg),Effets toxicologiques sur la santé humaine : substances cancérogènes* (CTUh/kg),Acidification terrestre et eaux douces (mol H+ eq/kg),Eutrophisation eaux douces (kg P eq/kg),Eutrophisation marine (kg N eq/kg),Eutrophisation terrestre (mol N eq/kg),Écotoxicité pour écosystèmes aquatiques d’eau douce (CTUe/kg),Utilisation du sol (Pt/kg),Épuisement des ressources en eau (m³ depriv./kg),Épuisement des ressources énergétiques (MJ/kg),Épuisement des ressources en minéraux (kg Sb eq/kg),Changement climatique - émissions biogéniques (kg CO2 eq/kg),Changement climatique - émissions fossiles (kg CO2 eq/kg),Changement climatique - émissions liées au changement d’affectation des sols (kg CO2 eq/kg)
9816,"Pâtes fraîches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Autres étapes,"Pâtes fraîches, aux œufs, cuites, non salées (9816)",produits céréaliers,"pâtes, riz et céréales",0.0995300299999999,0.6606092100000001,8.616325530000001e-07,0.57350065,0.0018550376,3.13379568e-08,1.01881665e-08,3.14237164e-10,0.002478465,0.000100634573,0.00126462271,0.0072512899,2.78961774,5.3725052,0.1643327849999999,20.5023063,2.3301430370000003e-05,0.00555967778,0.65413908,0.000910443014
9816,"Pâtes fraîches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Total,"Pâtes fraîches, aux œufs, cuites, non salées (9816)",produits céréaliers,"pâtes, riz et céréales",0.2234638149999999,1.51071478,8.755302336e-07,0.658395391,0.00531622157,1.237808418e-07,2.81851416e-08,1.387244864e-09,0.0159164119,0.000362491606,0.00940428961,0.0646206369,24.26202202,108.8395192,0.559050832,27.5812495,2.679019985e-05,0.02505475812,1.3646808199999998,0.120979177514
9822,"Pâtes sèches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Œuf de poule,"Pâtes sèches, aux œufs, cuites, non salées (9822)",produits céréaliers,"pâtes, riz et céréales",0.0600993639999999,0.39767756,7.5702375e-09,0.048128946,0.0015190923,5.0006276e-08,6.2778359e-09,5.3586311e-10,0.0071798937,0.00011262582,0.0031435355,0.03134798,15.3006857,39.520223,0.18710536,3.1801617,1.5064366e-06,0.018864746,0.29490542,0.083907387
9822,"Pâtes sèches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Blé dur,"Pâtes sèches, aux œufs, cuites, non salées (9822)",produits céréaliers,"pâtes, riz et céréales",0.034860862,0.23318076,3.1459842e-09,0.016538903,0.001203811,2.1472022e-08,1.0410503e-08,2.1206666e-10,0.0031372505,0.00010169704,0.0028473299,0.012517207,1.91822931,35.26044,0.14618576,2.3340627,1.1965026e-06,0.000496357,0.22986522,0.0028191755
9822,"Pâtes sèches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Farine de blé,"Pâtes sèches, aux œufs, cuites, non salées (9822)",produits céréaliers,"pâtes, riz et céréales",0.028973559,0.21924725,3.1814589e-09,0.020226892,0.00073828067,2.0964587e-08,1.3086361e-09,3.2507793e-10,0.0031208027,4.7534173e-05,0.0021488015,0.01350416,4.25348927,28.686351,0.061426927,1.5647188,7.8583028e-07,0.00013397734,0.1857711,0.033342172
9822,"Pâtes sèches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Autres étapes,"Pâtes sèches, aux œufs, cuites, non salées (9822)",produits céréaliers,"pâtes, riz et céréales",0.0995300299999999,0.6606092100000001,8.616325530000001e-07,0.57350065,0.0018550376,3.13379568e-08,1.01881665e-08,3.14237164e-10,0.002478465,0.000100634573,0.00126462271,0.0072512899,2.78961774,5.3725052,0.1643327849999999,20.5023063,2.3301430370000003e-05,0.00555967778,0.65413908,0.000910443014
9822,"Pâtes sèches, aux œufs, cuites, non salées",produits céréaliers,"pâtes, riz et céréales",Total,"Pâtes sèches, aux œufs, cuites, non salées (9822)",produits céréaliers,"pâtes, riz et céréales",0.2234638149999999,1.51071478,8.755302336e-07,0.658395391,0.00531622157,1.237808418e-07,2.81851415e-08,1.387244864e-09,0.0159164119,0.000362491606,0.00940428961,0.0646206369,24.26202202,108.8395192,0.559050832,27.5812495,2.679019985e-05,0.02505475812,1.3646808199999998,0.120979177514
9874,"Pâtes sèches, sans gluten, crues",produits céréaliers,"pâtes, riz et céréales",Farine de maïs,"Pâtes sèches, sans gluten, crues (9874)",produits céréaliers,"pâtes, riz et céréales",0.13524492,0.87223217,3.7055081e-08,0.074869464,0.0030463591,9.343782e-08,1.3396011e-08,9.7296667e-10,0.01234693,0.00018824424,0.0058426147,0.054330583,53.799472,88.622992,1.5597035,7.8960717,2.9182266e-06,0.0010883136,0.74087795,0.13026591
9874,"Pâtes sèches, sans gluten, crues",produits céréaliers,"pâtes, riz et céréales",Farine de riz,"Pâtes sèches, sans gluten, crues (9874)",produits céréaliers,"pâtes, riz et céréales",0.024209599,0.097397731,3.6621278e-09,0.0014688692,0.00030783674,1.0525678e-08,2.1017344e-09,4.9137654e-11,0.0013431067,9.7423347e-06,0.00077246242,0.0056675547,1.5850699700000002,7.8441946,1.7265551,0.56615018,2.5824663e-07,0.039610918,0.057762824,2.3989245e-05
9874,"Pâtes sèches, sans gluten, crues",produits céréaliers,"pâtes, riz et céréales",Autres étapes,"Pâtes sèches, sans gluten, crues (9874)",produits céréaliers,"pâtes, riz et céréales",0.036707367,0.4150028799999999,8.741110299999999e-09,0.091558042,0.0018274886799999,2.19110921e-08,3.6654366999999995e-09,1.7354465099999998e-10,0.00178504264,5.3148759e-05,0.00048553776,0.0050179353,2.1300230300000003,2.73633251,0.108652952,7.438853099999999,1.554831e-06,0.0099685991999999,0.40458658,0.000447691282
9874,"Pâtes sèches, sans gluten, crues",produits céréaliers,"pâtes, riz et céréales",Total,"Pâtes sèches, sans gluten, crues (9874)",produits céréaliers,"pâtes, riz et céréales",0.196161886,1.384632781,4.94583191e-08,0.1678963752,0.00518168452,1.258745901e-07,1.91631821e-08,1.195648975e-09,0.01547507934,0.0002511353337,0.00710061488,0.065016073,57.514565000000005,99.20351911,3.394911552,15.90107498,4.731304229999999e-06,0.0506678308,1.203227354,0.130737590527
9901,"Vermicelle de riz, cuite, non salée (version ""logiciel"" - avec erreur sur l'emballage)",produits céréaliers,"pâtes, riz et céréales",Manioc,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.0189255529999999,0.10812212,1.6995384e-09,0.0019486876,0.00099625023,1.1561489e-08,4.5076646e-09,7.0966956e-11,0.002165876,1.7446527e-05,0.00073446143,0.0077883753,1.88930881,4.8457079,0.50629579,1.1575497,3.6513817e-07,0.0041994616,0.099413415,0.0045092423
9901,"Vermicelle de riz, cuite, non salée (version ""logiciel"" - avec erreur sur l'emballage)",produits céréaliers,"pâtes, riz et céréales",Farine de riz,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.12560117,0.58058525,8.7324003e-09,0.019248738,0.002284592,4.7191191e-08,2.0364305e-07,1.4781651e-10,0.0074945144,6.9517284e-05,0.0062705962,0.030605626,17.598484,18.58297,4.2593434,2.845172,1.3583923e-06,0.30303199,0.27235606,0.0051971997
9901,"Vermicelle de riz, cuite, non salée (version ""logiciel"" - avec erreur sur l'emballage)",produits céréaliers,"pâtes, riz et céréales",Autres étapes,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.099650426,0.6610069199999999,8.616446630999999e-07,0.57383529,0.00185720734,3.13793469e-08,1.02289365e-08,3.1766092100000003e-10,0.0024805688,0.000100761084,0.00126518654,0.0072569515,2.79277334,5.3738658,0.172548868,20.5135035,2.330430238e-05,0.00556019548,0.65453601,0.000910720908
9901,"Vermicelle de riz, cuite, non salée (version ""logiciel"" - avec erreur sur l'emballage)",produits céréaliers,"pâtes, riz et céréales",Total,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.244177149,1.34971429,8.720766017999999e-07,0.5950327156,0.00513804957,9.01320269e-08,2.183796511e-07,5.36444387e-10,0.0121409591999999,0.000187724895,0.00827024417,0.0456509528,22.28056615,28.8025437,4.938188058,24.5162252,2.502783285e-05,0.3127916470799999,1.026305485,0.010617162908
9901,"Vermicelle de riz, cuite, non salée (emballage corrigé)",produits céréaliers,"pâtes, riz et céréales",Manioc,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.0189,0.108,1.7e-09,0.00195,0.000996,1.16e-08,4.51e-09,7.1e-11,0.00217,1.74e-05,0.000734,0.00779,1.03,4.85,0.506,1.16,3.65e-07,0.0,0.1,0.0
9901,"Vermicelle de riz, cuite, non salée (emballage corrigé)",produits céréaliers,"pâtes, riz et céréales",Farine de riz,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.126,0.581,8.73e-09,0.0192,0.00228,4.72e-08,2.04e-07,1.48e-10,0.00749,6.95e-05,0.00627,0.0306,13.8,18.6,4.26,2.85,1.36e-06,0.3,0.27,0.01
9901,"Vermicelle de riz, cuite, non salée (emballage corrigé)",produits céréaliers,"pâtes, riz et céréales",Autres étapes,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.0917,0.852,2.26e-08,0.572,0.00247,4.22e-08,9.96e-09,3.65e-10,0.00301,0.000162,0.00167,0.00896,0.76,13.1,0.317,23.5,3.76e-06,0.02,0.82,0.0
9901,"Vermicelle de riz, cuite, non salée (emballage corrigé)",produits céréaliers,"pâtes, riz et céréales",Total,"Vermicelle de riz, cuite, non salée (9901)",produits céréaliers,"pâtes, riz et céréales",0.174,0.835,1.63e-08,0.422,0.00374,6.76e-08,2.13e-07,3.09e-10,0.0107,0.000109,0.00788,0.0424,15.0,26.2,4.8,13.9,2.41e-06,0.31,0.52,0.01
9900,"Vermicelle de riz, sèche",produits céréaliers,"pâtes, riz et céréales",Manioc,"Vermicelle de riz, sèche (9900)",produits céréaliers,"pâtes, riz et céréales",0.023089174,0.13190898,2.0734369e-09,0.0023773989,0.0012154253,1.4105017e-08,5.4993508e-09,8.6579686e-11,0.0026423687,2.1284763e-05,0.00089604295,0.0095018179,2.30495675,5.9117637,0.61768086,1.4122107,4.4546857e-07,0.0051233431,0.12128437,0.0055012756
9900,"Vermicelle de riz, sèche",produits céréaliers,"pâtes, riz et céréales",Farine de riz,"Vermicelle de riz, sèche (9900)",produits céréaliers,"pâtes, riz et céréales",0.15323343,0.708314,1.0653528e-08,0.02348346,0.0027872023,5.7573253e-08,2.4844452e-07,1.8033614e-10,0.0091433076,8.4811087e-05,0.0076501274,0.037338864,21.4701514,22.671223,5.1963989,3.4711098,1.6572386e-06,0.36969902,0.3322744,0.0063405836
9900,"Vermicelle de riz, sèche",produits céréaliers,"pâtes, riz et céréales",Autres étapes,"Vermicelle de riz, sèche (9900)",produits céréaliers,"pâtes, riz et céréales",0.068794700484,0.71549434374,1.75559659952e-08,0.33222686655,0.0020746618965999,3.4433127926e-08,5.131658711e-09,2.789044422e-10,0.0019889706912,0.000139805724111,0.0008242537320699,0.005085081856,3.2521046249,10.38550126974,0.2891378545,17.1373685425,2.5573519155e-06,0.02453062637562,0.68768944368,0.0032742734841799
9900,"Vermicelle de riz, sèche",produits céréaliers,"pâtes, riz et céréales",Total,"Vermicelle de riz, sèche (9900)",produits céréaliers,"pâtes, riz et céréales",0.245117304484,1.5557173237400002,3.0282930895200003e-08,0.35808772545,0.0060772894966,1.06111397926e-07,2.59075529511e-07,5.458202682e-10,0.0137746469911999,0.000245901574111,0.00937042408207,0.051925763756,27.0272127749,38.96848796974,6.1032176145,22.0206890425,4.6600590855e-06,0.39935298947562,1.14124821368,0.0151161326841799
31002,"Barre à la noix de coco, enrobée de chocolat",produits sucrés,chocolats et produits à base de chocolat,Chocolat noir 70%,"Barre à la noix de coco, enrobée de chocolat (31002)",produits sucrés,chocolats et produits à base de chocolat,0.19871817,4.0614904,5.118957e-09,0.046165795,0.0064835589,4.8527118e-08,4.552367e-09,1.7215859e-09,0.0052312616,0.00046609675,0.010204538,0.021026614,8.7642364,161.06093,0.16791185,9.251321,1.4914497e-06,0.11147512,0.27121878,3.6787965
31002,"Barre à la noix de coco, enrobée de chocolat",produits sucrés,chocolats et produits à base de chocolat,Orange,"Barre à la noix de coco, enrobée de chocolat (31002)",produits sucrés,chocolats et produits à base de chocolat,0.023919504,0.070790258,1.4725728e-09,0.0032075036,0.0004119801,6.4841354e-09,4.7936555e-09,7.4137973e-11,0.00097088576,1.4356224e-05,0.0002506388,0.003758168,2.19183065,4.6365711,1.9743826,0.73919484,3.2185126e-07,0.007879515,0.064039806,-0.0011290627
31002,"Barre à la noix de coco, enrobée de chocolat",produits sucrés,chocolats et produits à base de chocolat,Sucre blanc,"Barre à la noix de coco, enrobée de chocolat (31002)",produits sucrés,chocolats et produits à base de chocolat,0.034766734,0.18627332,2.6913988e-09,0.0080513899,0.00088104604,3.7489154e-08,-4.346628e-09,5.5822012e-11,0.0050765017,4.9028994e-05,0.0016159243,0.021682462,3.07401622,9.5313239,0.55819224,1.950709,1.0402849e-06,0.00060905891,0.18543579,0.000228471
31002,"Barre à la noix de coco, enrobée de chocolat",produits sucrés,chocolats et produits à base de chocolat,Autres étapes,"Barre à la noix de coco, enrobée de chocolat (31002)",produits sucrés,chocolats et produits à base de chocolat,0.1182613919999999,1.0008782,2.935729e-08,0.64607233,0.0034809967,7.11570928e-08,2.86665186e-08,2.161124894e-09,0.0058609982,0.00042638049,0.00158777574,0.0108326335999999,5.15787156,5.6824466000000005,0.152049925,23.8564323,7.15945407e-06,0.00603501918,0.98076716,0.014076028124
31002,"Barre à la noix de coco, enrobée de chocolat",produits sucrés,chocolats et produits à base de chocolat,Total,"Barre à la noix de coco, enrobée de chocolat (31002)",produits sucrés,chocolats et produits à base de chocolat,0.3756658,5.319432178,3.86402186e-08,0.7034970185,0.01125758174,1.636575002e-07,3.36659131e-08,4.012670779e-09,0.01713964726,0.0009558624579999,0.01365887684,0.0572998775999999,19.18795483,180.9112716,2.852536615,35.79765714,1.001303993e-05,0.12599871309,1.501461536,3.691971936424
31098,Barre chocolat au lait avec nougat,produits sucrés,chocolats et produits à base de chocolat,Chocolat noir 70%,Barre chocolat au lait avec nougat (31098),produits sucrés,chocolats et produits à base de chocolat,0.19871817,4.0614904,5.118957e-09,0.046165795,0.0064835589,4.8527118e-08,4.552367e-09,1.7215859e-09,0.0052312616,0.00046609676,0.010204538,0.021026614,8.7642364,161.06093,0.16791185,9.251321,1.4914497e-06,0.11147512,0.27121878,3.6787965
31098,Barre chocolat au lait avec nougat,produits sucrés,chocolats et produits à base de chocolat,Orange,Barre chocolat au lait avec nougat (31098),produits sucrés,chocolats et produits à base de chocolat,0.023919504,0.070790258,1.4725728e-09,0.0032075036,0.0004119801,6.4841354e-09,4.7936555e-09,7.4137973e-11,0.00097088576,1.4356224e-05,0.0002506388,0.003758168,2.19183065,4.6365711,1.9743826,0.73919484,3.2185126e-07,0.007879515,0.064039806,-0.0011290627
31098,Barre chocolat au lait avec nougat,produits sucrés,chocolats et produits à base de chocolat,Sucre blanc,Barre chocolat au lait avec nougat (31098),produits sucrés,chocolats et produits à base de chocolat,0.034766734,0.18627332,2.6913988e-09,0.0080513899,0.00088104604,3.7489154e-08,-4.346628e-09,5.5822012e-11,0.0050765017,4.9028994e-05,0.0016159243,0.021682462,3.07401622,9.5313239,0.55819224,1.950709,1.0402849e-06,0.00060905891,0.18543579,0.000228471
31098,Barre chocolat au lait avec nougat,produits sucrés,chocolats et produits à base de chocolat,Autres étapes,Barre chocolat au lait avec nougat (31098),produits sucrés,chocolats et produits à base de chocolat,0.118351916,1.00117724,2.93663962e-08,0.64632394,0.0034826281,7.118821430000002e-08,2.86971734e-08,2.163699181e-09,0.0058625801,0.000426475615,0.00158819969,0.0108368904,5.16024409,5.6834696000000005,0.158227485,23.8648513,7.16161379e-06,0.00603540835,0.9810656,0.014076237358
31098,Barre chocolat au lait avec nougat,produits sucrés,chocolats et produits à base de chocolat,Total,Barre chocolat au lait avec nougat (31098),produits sucrés,chocolats et produits à base de chocolat,0.375756324,5.319731217999999,3.86493248e-08,0.7037486285000001,0.01125921314,1.6368862170000002e-07,3.36965679e-08,4.015245066e-09,0.01714122916,0.000955957593,0.01365930079,0.0573041344,19.19032736,180.9122946,2.858714175,35.80607614,1.001519965e-05,0.12599910226,1.501759976,3.691972145658
